,receipt_id,company_id,matched_transaction_id,feature_transaction_id,scores
11349,"50,122",50000,"50,226","50,006",0.26246604
11335,"50,121",50000,"50,217","50,015",0.26246604
11334,"50,121",50000,"50,217","50,014",0.26246604
11333,"50,121",50000,"50,217","50,010",0.26246604
11332,"50,121",50000,"50,217","50,009",0.26246604
11331,"50,121",50000,"50,217","50,008",0.26246604
11330,"50,121",50000,"50,217","50,007",0.26246604
11329,"50,121",50000,"50,217","50,006",0.26246604
11328,"50,121",50000,"50,217","50,005",0.26246604
11327,"50,121",50000,"50,217","50,003",0.26246604
11326,"50,121",50000,"50,217","50,001",0.26246604
11325,"50,121",50000,"50,217","50,000",0.26246604
11317,"50,120",50000,"50,044","50,041",0.26246604
11316,"50,120",50000,"50,044","50,040",0.26246604
11315,"50,120",50000,"50,044","50,039",0.26246604
11314,"50,120",50000,"50,044","50,038",0.26246604
11313,"50,120",50000,"50,044","50,037",0.26246604
11312,"50,120",50000,"50,044","50,036",0.26246604
11350,"50,122",50000,"50,226","50,007",0.26246604
11351,"50,122",50000,"50,226","50,008",0.26246604
11352,"50,122",50000,"50,226","50,009",0.26246604
11370,"50,124",50000,"50,063","50,060",0.26246604
11392,"50,125",50000,"50,194","50,022",0.26246604
11391,"50,125",50000,"50,194","50,021",0.26246604
11390,"50,125",50000,"50,194","50,020",0.26246604
11389,"50,125",50000,"50,194","50,019",0.26246604
11387,"50,125",50000,"50,194","50,017",0.26246604
11385,"50,125",50000,"50,194","50,015",0.26246604
11384,"50,125",50000,"50,194","50,014",0.26246604
11383,"50,125",50000,"50,194","50,010",0.26246604
11382,"50,125",50000,"50,194","50,009",0.26246604
11381,"50,125",50000,"50,194","50,008",0.26246604
11380,"50,125",50000,"50,194","50,007",0.26246604
11376,"50,125",50000,"50,194","50,001",0.26246604
11375,"50,125",50000,"50,194","50,000",0.26246604
11371,"50,124",50000,"50,063","50,061",0.26246604
11369,"50,123",50000,"50,072","50,311",0.26246604
11353,"50,122",50000,"50,226","50,010",0.26246604
11368,"50,123",50000,"50,072","50,310",0.26246604
11366,"50,123",50000,"50,072","50,070",0.26246604
11365,"50,123",50000,"50,072","50,069",0.26246604
11364,"50,122",50000,"50,226","50,026",0.26246604
11363,"50,122",50000,"50,226","50,024",0.26246604
11362,"50,122",50000,"50,226","50,022",0.26246604
11361,"50,122",50000,"50,226","50,021",0.26246604
11360,"50,122",50000,"50,226","50,020",0.26246604
11359,"50,122",50000,"50,226","50,019",0.26246604
11358,"50,122",50000,"50,226","50,018",0.26246604
11357,"50,122",50000,"50,226","50,017",0.26246604
11356,"50,122",50000,"50,226","50,016",0.26246604
11355,"50,122",50000,"50,226","50,015",0.26246604
11354,"50,122",50000,"50,226","50,014",0.26246604
11309,"50,119",50000,"50,176","50,175",0.26246604
11307,"50,119",50000,"50,176","50,173",0.26246604
11614,"50,161",50000,"50,283","50,022",0.26246604
11224,"50,102",50000,"50,144","50,183",0.26246604
11208,"50,099",50000,"50,234","50,231",0.26246604
11209,"50,099",50000,"50,234","50,232",0.26246604
11211,"50,100",50000,"50,114","50,111",0.26246604
11212,"50,100",50000,"50,114","50,113",0.26246604
11216,"50,101",50000,"50,328","50,326",0.26246604
11218,"50,102",50000,"50,144","50,141",0.26246604
11225,"50,102",50000,"50,144","50,185",0.26246604
11299,"50,118",50000,"50,045","50,041",0.26246604
11226,"50,103",50000,"50,225","50,223",0.26246604
11233,"50,105",50000,"50,257","50,253",0.26246604
11235,"50,105",50000,"50,257","50,255",0.26246604
11236,"50,105",50000,"50,257","50,256",0.26246604
11238,"50,106",50000,"50,361","50,360",0.26246604
11240,"50,107",50000,"50,255","50,000",0.26246604
11204,"50,098",50000,"50,166","50,164",0.26246604
11203,"50,098",50000,"50,166","50,163",0.26246604
11202,"50,098",50000,"50,166","50,162",0.26246604
11200,"50,097",50000,"50,139","50,138",0.26246604
11199,"50,097",50000,"50,139","50,137",0.26246604
11195,"50,094",50000,"50,334","50,026",0.26246604
11194,"50,094",50000,"50,334","50,024",0.26246604
11193,"50,094",50000,"50,334","50,022",0.26246604
11192,"50,094",50000,"50,334","50,021",0.26246604
11191,"50,094",50000,"50,334","50,020",0.26246604
11190,"50,094",50000,"50,334","50,019",0.26246604
11189,"50,094",50000,"50,334","50,018",0.26246604
11188,"50,094",50000,"50,334","50,017",0.26246604
11187,"50,094",50000,"50,334","50,016",0.26246604
11186,"50,094",50000,"50,334","50,015",0.26246604
11185,"50,094",50000,"50,334","50,014",0.26246604
11184,"50,094",50000,"50,334","50,010",0.26246604
11241,"50,107",50000,"50,255","50,001",0.26246604
11242,"50,107",50000,"50,255","50,003",0.26246604
11243,"50,107",50000,"50,255","50,005",0.26246604
11262,"50,109",50000,"50,254","50,147",0.26246604
11298,"50,118",50000,"50,045","50,040",0.26246604
11297,"50,118",50000,"50,045","50,039",0.26246604
11296,"50,118",50000,"50,045","50,038",0.26246604
11295,"50,118",50000,"50,045","50,037",0.26246604
11294,"50,118",50000,"50,045","50,036",0.26246604
11287,"50,116",50000,"50,207","50,186",0.26246604
11282,"50,115",50000,"50,290","50,289",0.26246604
11281,"50,115",50000,"50,290","50,288",0.26246604
11278,"50,112",50000,"50,178","50,001",0.26246604
11277,"50,112",50000,"50,178","50,000",0.26246604
11275,"50,111",50000,"50,077","50,075",0.26246604
11274,"50,111",50000,"50,077","50,074",0.26246604
11270,"50,110",50000,"50,269","50,268",0.26246604
11263,"50,109",50000,"50,254","50,149",0.26246604
11259,"50,107",50000,"50,255","50,026",0.26246604
11244,"50,107",50000,"50,255","50,006",0.26246604
11258,"50,107",50000,"50,255","50,024",0.26246604
11257,"50,107",50000,"50,255","50,022",0.26246604
11256,"50,107",50000,"50,255","50,021",0.26246604
11255,"50,107",50000,"50,255","50,020",0.26246604
11254,"50,107",50000,"50,255","50,019",0.26246604
11253,"50,107",50000,"50,255","50,018",0.26246604
11252,"50,107",50000,"50,255","50,017",0.26246604
11251,"50,107",50000,"50,255","50,016",0.26246604
11250,"50,107",50000,"50,255","50,015",0.26246604
11249,"50,107",50000,"50,255","50,014",0.26246604
11248,"50,107",50000,"50,255","50,010",0.26246604
11247,"50,107",50000,"50,255","50,009",0.26246604
11246,"50,107",50000,"50,255","50,008",0.26246604
11245,"50,107",50000,"50,255","50,007",0.26246604
11393,"50,125",50000,"50,194","50,024",0.26246604
11394,"50,125",50000,"50,194","50,026",0.26246604
11395,"50,126",50000,"50,340","50,328",0.26246604
11539,"50,150",50000,"50,324","50,319",0.26246604
11531,"50,149",50000,"50,201","50,197",0.26246604
11532,"50,149",50000,"50,201","50,198",0.26246604
11533,"50,149",50000,"50,201","50,199",0.26246604
11536,"50,150",50000,"50,324","50,316",0.26246604
11537,"50,150",50000,"50,324","50,317",0.26246604
11538,"50,150",50000,"50,324","50,318",0.26246604
11540,"50,150",50000,"50,324","50,320",0.26246604
11396,"50,126",50000,"50,340","50,329",0.26246604
11541,"50,150",50000,"50,324","50,321",0.26246604
11544,"50,151",50000,"50,125","50,122",0.26246604
11545,"50,151",50000,"50,125","50,123",0.26246604
11548,"50,152",50000,"50,195","50,193",0.26246604
11553,"50,153",50000,"50,068","50,138",0.26246604
11554,"50,153",50000,"50,068","50,139",0.26246604
11530,"50,149",50000,"50,201","50,196",0.26246604
11526,"50,148",50000,"50,084","50,082",0.26246604
11525,"50,147",50000,"50,052","50,026",0.26246604
11523,"50,147",50000,"50,052","50,022",0.26246604
11522,"50,147",50000,"50,052","50,021",0.26246604
11521,"50,147",50000,"50,052","50,020",0.26246604
11519,"50,147",50000,"50,052","50,018",0.26246604
11518,"50,147",50000,"50,052","50,017",0.26246604
11517,"50,147",50000,"50,052","50,016",0.26246604
11516,"50,147",50000,"50,052","50,015",0.26246604
11515,"50,147",50000,"50,052","50,014",0.26246604
11514,"50,147",50000,"50,052","50,010",0.26246604
11513,"50,147",50000,"50,052","50,009",0.26246604
11512,"50,147",50000,"50,052","50,008",0.26246604
11511,"50,147",50000,"50,052","50,007",0.26246604
11510,"50,147",50000,"50,052","50,006",0.26246604
11509,"50,147",50000,"50,052","50,005",0.26246604
11560,"50,155",50000,"50,172","50,169",0.26246604
11561,"50,155",50000,"50,172","50,170",0.26246604
11564,"50,156",50000,"50,358","50,350",0.26246604
11599,"50,161",50000,"50,283","50,003",0.26246604
11613,"50,161",50000,"50,283","50,021",0.26246604
11612,"50,161",50000,"50,283","50,020",0.26246604
11611,"50,161",50000,"50,283","50,019",0.26246604
11610,"50,161",50000,"50,283","50,018",0.26246604
11609,"50,161",50000,"50,283","50,017",0.26246604
11608,"50,161",50000,"50,283","50,016",0.26246604
11607,"50,161",50000,"50,283","50,015",0.26246604
11606,"50,161",50000,"50,283","50,014",0.26246604
11605,"50,161",50000,"50,283","50,010",0.26246604
11604,"50,161",50000,"50,283","50,009",0.26246604
11603,"50,161",50000,"50,283","50,008",0.26246604
11602,"50,161",50000,"50,283","50,007",0.26246604
11601,"50,161",50000,"50,283","50,006",0.26246604
11600,"50,161",50000,"50,283","50,005",0.26246604
11598,"50,161",50000,"50,283","50,001",0.26246604
11565,"50,156",50000,"50,358","50,351",0.26246604
11597,"50,161",50000,"50,283","50,000",0.26246604
11593,"50,160",50000,"50,210","50,315",0.26246604
11592,"50,160",50000,"50,210","50,314",0.26246604
11591,"50,160",50000,"50,210","50,313",0.26246604
11590,"50,160",50000,"50,210","50,312",0.26246604
11588,"50,160",50000,"50,210","50,209",0.26246604
11578,"50,158",50000,"50,196","50,193",0.26246604
11577,"50,157",50000,"50,263","50,370",0.26246604
11574,"50,157",50000,"50,263","50,260",0.26246604
11570,"50,156",50000,"50,358","50,356",0.26246604
11569,"50,156",50000,"50,358","50,355",0.26246604
11568,"50,156",50000,"50,358","50,354",0.26246604
11567,"50,156",50000,"50,358","50,353",0.26246604
11566,"50,156",50000,"50,358","50,352",0.26246604
11508,"50,147",50000,"50,052","50,003",0.26246604
11507,"50,147",50000,"50,052","50,001",0.26246604
11506,"50,147",50000,"50,052","50,000",0.26246604
11421,"50,127",50000,"50,122","50,019",0.26246604
11451,"50,134",50000,"50,229","50,225",0.26246604
11447,"50,133",50000,"50,115","50,113",0.26246604
11446,"50,133",50000,"50,115","50,111",0.26246604
11441,"50,131",50000,"50,267","50,266",0.26246604
11438,"50,130",50000,"50,238","50,235",0.26246604
11437,"50,130",50000,"50,238","50,186",0.26246604
11433,"50,129",50000,"50,235","50,146",0.26246604
11432,"50,129",50000,"50,235","50,145",0.26246604
11430,"50,129",50000,"50,235","50,143",0.26246604
11427,"50,128",50000,"50,214","50,212",0.26246604
11426,"50,127",50000,"50,122","50,026",0.26246604
11424,"50,127",50000,"50,122","50,022",0.26246604
11423,"50,127",50000,"50,122","50,021",0.26246604
11422,"50,127",50000,"50,122","50,020",0.26246604
11420,"50,127",50000,"50,122","50,018",0.26246604
11455,"50,135",50000,"50,223","50,220",0.26246604
11419,"50,127",50000,"50,122","50,017",0.26246604
11418,"50,127",50000,"50,122","50,016",0.26246604
11417,"50,127",50000,"50,122","50,015",0.26246604
11416,"50,127",50000,"50,122","50,014",0.26246604
11415,"50,127",50000,"50,122","50,010",0.26246604
11413,"50,127",50000,"50,122","50,008",0.26246604
11412,"50,127",50000,"50,122","50,007",0.26246604
11411,"50,127",50000,"50,122","50,006",0.26246604
11410,"50,127",50000,"50,122","50,005",0.26246604
11409,"50,127",50000,"50,122","50,003",0.26246604
11408,"50,127",50000,"50,122","50,001",0.26246604
11407,"50,127",50000,"50,122","50,000",0.26246604
11398,"50,126",50000,"50,340","50,332",0.26246604
11397,"50,126",50000,"50,340","50,331",0.26246604
11452,"50,134",50000,"50,229","50,227",0.26246604
11456,"50,135",50000,"50,223","50,221",0.26246604
11504,"50,146",50000,"50,240","50,239",0.26246604
11480,"50,141",50000,"50,161","50,009",0.26246604
11500,"50,145",50000,"50,220","50,219",0.26246604
11495,"50,144",50000,"50,159","50,153",0.26246604
11492,"50,141",50000,"50,161","50,026",0.26246604
11491,"50,141",50000,"50,161","50,024",0.26246604
11490,"50,141",50000,"50,161","50,022",0.26246604
11489,"50,141",50000,"50,161","50,021",0.26246604
11488,"50,141",50000,"50,161","50,020",0.26246604
11487,"50,141",50000,"50,161","50,019",0.26246604
11486,"50,141",50000,"50,161","50,018",0.26246604
11485,"50,141",50000,"50,161","50,017",0.26246604
11484,"50,141",50000,"50,161","50,016",0.26246604
11483,"50,141",50000,"50,161","50,015",0.26246604
11482,"50,141",50000,"50,161","50,014",0.26246604
11481,"50,141",50000,"50,161","50,010",0.26246604
11479,"50,141",50000,"50,161","50,008",0.26246604
11457,"50,135",50000,"50,223","50,222",0.26246604
11478,"50,141",50000,"50,161","50,007",0.26246604
11477,"50,141",50000,"50,161","50,006",0.26246604
11476,"50,141",50000,"50,161","50,005",0.26246604
11475,"50,141",50000,"50,161","50,003",0.26246604
11474,"50,141",50000,"50,161","50,001",0.26246604
11473,"50,141",50000,"50,161","50,000",0.26246604
11471,"50,140",50000,"50,183","50,181",0.26246604
11470,"50,140",50000,"50,183","50,180",0.26246604
11469,"50,140",50000,"50,183","50,068",0.26246604
11465,"50,137",50000,"50,108","50,106",0.26246604
11464,"50,137",50000,"50,108","50,105",0.26246604
11463,"50,137",50000,"50,108","50,104",0.26246604
11462,"50,137",50000,"50,108","50,103",0.26246604
11461,"50,137",50000,"50,108","50,102",0.26246604
10279,"40,186",40000,"40,195","40,027",0.26246604
10278,"40,186",40000,"40,195","40,026",0.26246604
10277,"40,186",40000,"40,195","40,025",0.26246604
9169,"30,354",30000,"30,256","30,139",0.26246604
9163,"30,354",30000,"30,256","30,104",0.26246604
9164,"30,354",30000,"30,256","30,105",0.26246604
9165,"30,354",30000,"30,256","30,106",0.26246604
9166,"30,354",30000,"30,256","30,127",0.26246604
9167,"30,354",30000,"30,256","30,128",0.26246604
9168,"30,354",30000,"30,256","30,137",0.26246604
9170,"30,354",30000,"30,256","30,158",0.26246604
9136,"30,351",30000,"30,216","30,209",0.26246604
9171,"30,354",30000,"30,256","30,159",0.26246604
9172,"30,355",30000,"30,956","30,002",0.26246604
9173,"30,355",30000,"30,956","30,003",0.26246604
9174,"30,355",30000,"30,956","30,012",0.26246604
9175,"30,355",30000,"30,956","30,037",0.26246604
9176,"30,355",30000,"30,956","30,047",0.26246604
9162,"30,354",30000,"30,256","30,096",0.26246604
9161,"30,354",30000,"30,256","30,083",0.26246604
9160,"30,354",30000,"30,256","30,078",0.26246604
9159,"30,354",30000,"30,256","30,077",0.26246604
9158,"30,354",30000,"30,256","30,071",0.26246604
9157,"30,354",30000,"30,256","30,059",0.26246604
9156,"30,354",30000,"30,256","30,047",0.26246604
9155,"30,354",30000,"30,256","30,037",0.26246604
9154,"30,354",30000,"30,256","30,012",0.26246604
9153,"30,354",30000,"30,256","30,003",0.26246604
9152,"30,354",30000,"30,256","30,002",0.26246604
9146,"30,352",30000,"30,455","30,452",0.26246604
9145,"30,352",30000,"30,455","30,451",0.26246604
9144,"30,352",30000,"30,455","30,442",0.26246604
9143,"30,352",30000,"30,455","30,439",0.26246604
9140,"30,351",30000,"30,216","30,214",0.26246604
9139,"30,351",30000,"30,216","30,213",0.26246604
9177,"30,355",30000,"30,956","30,059",0.26246604
9178,"30,355",30000,"30,956","30,071",0.26246604
9179,"30,355",30000,"30,956","30,077",0.26246604
9196,"30,356",30000,"30,965","30,047",0.26246604
9212,"30,357",30000,"30,508","30,499",0.26246604
9211,"30,356",30000,"30,965","30,159",0.26246604
9210,"30,356",30000,"30,965","30,158",0.26246604
9209,"30,356",30000,"30,965","30,139",0.26246604
9208,"30,356",30000,"30,965","30,137",0.26246604
9207,"30,356",30000,"30,965","30,128",0.26246604
9206,"30,356",30000,"30,965","30,127",0.26246604
9205,"30,356",30000,"30,965","30,106",0.26246604
9204,"30,356",30000,"30,965","30,105",0.26246604
9203,"30,356",30000,"30,965","30,104",0.26246604
9202,"30,356",30000,"30,965","30,096",0.26246604
9201,"30,356",30000,"30,965","30,083",0.26246604
9200,"30,356",30000,"30,965","30,078",0.26246604
9198,"30,356",30000,"30,965","30,071",0.26246604
9195,"30,356",30000,"30,965","30,037",0.26246604
9180,"30,355",30000,"30,956","30,078",0.26246604
9194,"30,356",30000,"30,965","30,012",0.26246604
9193,"30,356",30000,"30,965","30,003",0.26246604
9192,"30,356",30000,"30,965","30,002",0.26246604
9191,"30,355",30000,"30,956","30,159",0.26246604
9190,"30,355",30000,"30,956","30,158",0.26246604
9189,"30,355",30000,"30,956","30,139",0.26246604
9188,"30,355",30000,"30,956","30,137",0.26246604
9187,"30,355",30000,"30,956","30,128",0.26246604
9186,"30,355",30000,"30,956","30,127",0.26246604
9185,"30,355",30000,"30,956","30,106",0.26246604
9184,"30,355",30000,"30,956","30,105",0.26246604
9183,"30,355",30000,"30,956","30,104",0.26246604
9182,"30,355",30000,"30,956","30,096",0.26246604
9181,"30,355",30000,"30,956","30,083",0.26246604
9137,"30,351",30000,"30,216","30,211",0.26246604
9135,"30,351",30000,"30,216","30,208",0.26246604
9041,"30,344",30000,"30,313","30,104",0.26246604
9067,"30,345",30000,"30,632","30,139",0.26246604
9060,"30,345",30000,"30,632","30,096",0.26246604
9061,"30,345",30000,"30,632","30,104",0.26246604
9062,"30,345",30000,"30,632","30,105",0.26246604
9064,"30,345",30000,"30,632","30,127",0.26246604
9065,"30,345",30000,"30,632","30,128",0.26246604
9066,"30,345",30000,"30,632","30,137",0.26246604
9068,"30,345",30000,"30,632","30,158",0.26246604
9131,"30,350",30000,"30,701","30,698",0.26246604
9069,"30,345",30000,"30,632","30,159",0.26246604
9070,"30,346",30000,"31,441","30,002",0.26246604
9071,"30,346",30000,"31,441","30,003",0.26246604
9072,"30,346",30000,"31,441","30,012",0.26246604
9073,"30,346",30000,"31,441","30,037",0.26246604
9074,"30,346",30000,"31,441","30,047",0.26246604
9059,"30,345",30000,"30,632","30,083",0.26246604
9058,"30,345",30000,"30,632","30,078",0.26246604
9057,"30,345",30000,"30,632","30,077",0.26246604
9056,"30,345",30000,"30,632","30,071",0.26246604
9055,"30,345",30000,"30,632","30,059",0.26246604
9054,"30,345",30000,"30,632","30,047",0.26246604
9053,"30,345",30000,"30,632","30,037",0.26246604
9052,"30,345",30000,"30,632","30,012",0.26246604
9051,"30,345",30000,"30,632","30,003",0.26246604
9050,"30,345",30000,"30,632","30,002",0.26246604
9049,"30,344",30000,"30,313","30,159",0.26246604
9048,"30,344",30000,"30,313","30,158",0.26246604
9047,"30,344",30000,"30,313","30,139",0.26246604
9046,"30,344",30000,"30,313","30,137",0.26246604
9045,"30,344",30000,"30,313","30,128",0.26246604
9044,"30,344",30000,"30,313","30,127",0.26246604
9043,"30,344",30000,"30,313","30,106",0.26246604
9075,"30,346",30000,"31,441","30,059",0.26246604
9076,"30,346",30000,"31,441","30,071",0.26246604
9077,"30,346",30000,"31,441","30,077",0.26246604
9102,"30,348",30000,"31,022","31,016",0.26246604
